route_id,vdom_id,destination_network,mask_length,route_type,gateway,exit_interface_name,exit_interface_details,last_updated
221,4,213.166.51.174,32,FIB,n/a,mgrx,vlan interface with ip 172.16.253.49/29 is up,2025-06-19 12:15:08.301676
222,4,213.166.51.175,32,FIB,n/a,mgrx,vlan interface with ip 172.16.253.49/29 is up,2025-06-19 12:15:08.366508
223,5,172.16.7.88,29,connected,n/a,mli,vlan interface with ip 172.16.7.91/29 is up,2025-06-19 12:15:08.468691
224,5,172.16.21.0,24,static,192.168.225.22,mli,vlan interface with ip 192.168.225.254/24 is up,2025-06-19 12:15:08.536633
225,5,172.16.95.0,24,static,192.168.225.164,mli,vlan interface with ip 192.168.225.254/24 is up,2025-06-19 12:15:08.618857
226,5,172.16.116.0,30,static,192.168.225.164,mli,vlan interface with ip 192.168.225.254/24 is up,2025-06-19 12:15:08.698779
227,5,172.27.3.128,27,connected,n/a,mli,vlan interface with ip 172.27.3.158/27 is up,2025-06-19 12:15:08.85994
228,5,172.27.3.224,27,connected,n/a,mli,vlan interface with ip 172.27.3.225/27 is up,2025-06-19 12:15:09.135903
229,5,172.27.46.64,27,static,172.16.7.89,mli,vlan interface with ip 172.16.7.91/29 is up,2025-06-19 12:15:09.232214
230,5,172.30.2.240,29,connected,n/a,P,vlan interface with ip 172.30.2.242/29 is up,2025-06-19 12:15:09.376398
231,5,180.143.17.0,24,connected,n/a,mli,vlan interface with ip 180.143.17.254/24 is up,2025-06-19 12:15:09.533794
232,5,192.168.108.0,24,connected,n/a,mli,vlan interface with ip 192.168.108.1/24 is up,2025-06-19 12:15:09.668066
233,5,192.168.122.128,25,static,172.30.2.241,P,vlan interface with ip 172.30.2.242/29 is up,2025-06-19 12:15:09.711868
234,5,192.168.195.0,24,connected,n/a,mli,vlan interface with ip 192.168.195.103/24 is up,2025-06-19 12:15:09.778567
235,5,192.168.225.0,24,connected,n/a,mli,vlan interface with ip 192.168.225.254/24 is up,2025-06-19 12:15:09.840316
236,5,172.16.7.88,32,FIB,n/a,mli,vlan interface with ip 172.16.7.91/29 is up,2025-06-19 12:15:09.96751
237,5,172.16.7.91,32,FIB,n/a,mli,vlan interface with ip 172.16.7.91/29 is up,2025-06-19 12:15:10.095726
238,5,172.16.7.95,32,FIB,n/a,mli,vlan interface with ip 172.16.7.91/29 is up,2025-06-19 12:15:10.281996
239,5,172.27.3.128,32,FIB,n/a,mli,vlan interface with ip 172.27.3.158/27 is up,2025-06-19 12:15:10.463537
240,5,172.27.3.158,32,FIB,n/a,mli,vlan interface with ip 172.27.3.158/27 is up,2025-06-19 12:15:10.620445
241,5,172.27.3.159,32,FIB,n/a,mli,vlan interface with ip 172.27.3.158/27 is up,2025-06-19 12:15:11.019999
242,5,172.27.3.224,32,FIB,n/a,mli,vlan interface with ip 172.27.3.225/27 is up,2025-06-19 12:15:11.211935
243,5,172.27.3.225,32,FIB,n/a,mli,vlan interface with ip 172.27.3.225/27 is up,2025-06-19 12:15:11.385998
244,5,172.27.3.255,32,FIB,n/a,mli,vlan interface with ip 172.27.3.225/27 is up,2025-06-19 12:15:11.518208
245,5,172.30.2.240,32,FIB,n/a,P,vlan interface with ip 172.30.2.242/29 is up,2025-06-19 12:15:11.731595
246,5,172.30.2.242,32,FIB,n/a,P,vlan interface with ip 172.30.2.242/29 is up,2025-06-19 12:15:11.943495
247,5,172.30.2.247,32,FIB,n/a,P,vlan interface with ip 172.30.2.242/29 is up,2025-06-19 12:15:12.023638
248,5,180.143.17.0,32,FIB,n/a,mli,vlan interface with ip 180.143.17.254/24 is up,2025-06-19 12:15:12.174841
249,5,180.143.17.254,32,FIB,n/a,mli,vlan interface with ip 180.143.17.254/24 is up,2025-06-19 12:15:12.326958
250,5,180.143.17.255,32,FIB,n/a,mli,vlan interface with ip 180.143.17.254/24 is up,2025-06-19 12:15:12.424625
251,5,192.168.108.0,32,FIB,n/a,mli,vlan interface with ip 192.168.108.1/24 is up,2025-06-19 12:15:12.540483
252,5,192.168.108.1,32,FIB,n/a,mli,vlan interface with ip 192.168.108.1/24 is up,2025-06-19 12:15:12.870982
253,5,192.168.108.255,32,FIB,n/a,mli,vlan interface with ip 192.168.108.1/24 is up,2025-06-19 12:15:12.962691
254,5,192.168.195.0,32,FIB,n/a,mli,vlan interface with ip 192.168.195.103/24 is up,2025-06-19 12:15:13.076965
255,5,192.168.195.103,32,FIB,n/a,mli,vlan interface with ip 192.168.195.103/24 is up,2025-06-19 12:15:13.202295
256,5,192.168.195.255,32,FIB,n/a,mli,vlan interface with ip 192.168.195.103/24 is up,2025-06-19 12:15:13.301115
257,5,192.168.225.0,32,FIB,n/a,mli,vlan interface with ip 192.168.225.254/24 is up,2025-06-19 12:15:13.47538
258,5,192.168.225.254,32,FIB,n/a,mli,vlan interface with ip 192.168.225.254/24 is up,2025-06-19 12:15:13.787363
259,5,192.168.225.255,32,FIB,n/a,mli,vlan interface with ip 192.168.225.254/24 is up,2025-06-19 12:15:13.961241
260,5,172.16.7.88,29,FIB,n/a,mli,vlan interface with ip 172.16.7.91/29 is up,2025-06-19 12:15:14.151686
261,5,172.16.21.0,24,FIB,n/a,mli,vlan interface with ip 192.168.225.254/24 is up,2025-06-19 12:15:14.316354
262,5,172.16.95.0,24,FIB,n/a,mli,vlan interface with ip 192.168.225.254/24 is up,2025-06-19 12:15:14.396932
263,5,172.16.116.0,30,FIB,n/a,mli,vlan interface with ip 192.168.225.254/24 is up,2025-06-19 12:15:14.486503
264,5,172.27.3.128,27,FIB,n/a,mli,vlan interface with ip 172.27.3.158/27 is up,2025-06-19 12:15:14.598375
265,5,172.27.3.224,27,FIB,n/a,mli,vlan interface with ip 172.27.3.225/27 is up,2025-06-19 12:15:14.722827
266,5,172.27.46.64,27,FIB,n/a,mli,vlan interface with ip 172.16.7.91/29 is up,2025-06-19 12:15:14.887153
267,5,172.30.2.240,29,FIB,n/a,P,vlan interface with ip 172.30.2.242/29 is up,2025-06-19 12:15:14.954059
268,5,180.143.17.0,24,FIB,n/a,mli,vlan interface with ip 180.143.17.254/24 is up,2025-06-19 12:15:15.012029
269,5,192.168.108.0,24,FIB,n/a,mli,vlan interface with ip 192.168.108.1/24 is up,2025-06-19 12:15:15.063402
270,5,192.168.122.128,25,FIB,n/a,P,vlan interface with ip 172.30.2.242/29 is up,2025-06-19 12:15:15.139304
271,5,192.168.195.0,24,FIB,n/a,mli,vlan interface with ip 192.168.195.103/24 is up,2025-06-19 12:15:15.203385
272,5,192.168.225.0,24,FIB,n/a,mli,vlan interface with ip 192.168.225.254/24 is up,2025-06-19 12:15:15.341304
273,6,10.0.20.0,24,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:15.411333
274,6,10.0.30.0,24,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:15.467142
275,6,10.0.40.0,24,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:15.608457
276,6,10.0.50.0,24,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:15.670879
277,6,10.0.59.0,24,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:15.74068
278,6,10.0.70.0,24,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:15.79023
279,6,10.0.71.0,24,static,172.16.253.102,mweb,vlan interface with ip 172.16.253.97/29 is up,2025-06-19 12:15:15.854567
280,6,10.0.79.0,24,static,172.16.253.134,mweb,vlan interface with ip 172.16.253.129/29 is up,2025-06-19 12:15:15.925617
281,6,10.0.81.0,24,static,172.16.253.94,mweb,vlan interface with ip 172.16.253.89/29 is up,2025-06-19 12:15:15.979048
282,6,10.0.98.0,24,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:16.043533
283,6,10.17.0.0,17,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:16.107889
284,6,10.20.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:16.230826
285,6,10.21.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:16.358985
286,6,10.22.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:16.579947
287,6,10.23.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:16.836976
288,6,10.24.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:16.96226
289,6,10.25.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:17.174496
290,6,10.26.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:17.307363
291,6,10.27.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:17.432534
292,6,10.28.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:17.588333
293,6,10.29.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:17.785485
294,6,10.30.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:17.936633
295,6,10.31.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:18.047326
296,6,10.32.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:18.286945
297,6,10.39.0.0,17,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:18.500227
298,6,10.40.0.0,15,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:18.889037
299,6,10.50.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:19.101707
300,6,10.60.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:19.228294
301,6,10.62.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:19.33179
302,6,10.70.0.0,19,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:19.501788
303,6,10.70.112.0,24,static,172.30.2.169,mweb,vlan interface with ip 172.30.2.174/29 is up,2025-06-19 12:15:19.570661
304,6,10.71.0.0,16,static,172.16.253.102,mweb,vlan interface with ip 172.16.253.97/29 is up,2025-06-19 12:15:19.681836
305,6,10.79.0.0,16,static,172.16.253.134,mweb,vlan interface with ip 172.16.253.129/29 is up,2025-06-19 12:15:19.785604
306,6,10.80.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:19.903068
307,6,10.81.0.0,16,static,172.16.253.94,mweb,vlan interface with ip 172.16.253.89/29 is up,2025-06-19 12:15:19.972656
308,6,10.90.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:20.065935
309,6,10.98.0.0,24,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:20.215761
310,6,10.99.0.0,24,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:20.324672
311,6,10.110.101.16,28,static,172.16.253.118,mweb,vlan interface with ip 172.16.253.113/29 is up,2025-06-19 12:15:20.410977
312,6,10.110.101.32,28,static,172.16.253.126,mweb,vlan interface with ip 172.16.253.121/29 is up,2025-06-19 12:15:20.497903
313,6,10.110.101.41,32,static,172.16.253.118,mweb,vlan interface with ip 172.16.253.113/29 is up,2025-06-19 12:15:20.587169
314,6,10.110.101.42,32,static,172.16.253.118,mweb,vlan interface with ip 172.16.253.113/29 is up,2025-06-19 12:15:20.680603
315,6,10.110.101.48,28,static,172.16.253.126,mweb,vlan interface with ip 172.16.253.121/29 is up,2025-06-19 12:15:20.783596
316,6,10.110.109.16,28,static,172.16.253.118,mweb,vlan interface with ip 172.16.253.113/29 is up,2025-06-19 12:15:20.851203
317,6,10.110.109.32,28,static,172.16.253.126,mweb,vlan interface with ip 172.16.253.121/29 is up,2025-06-19 12:15:20.912109
318,6,10.110.109.41,32,static,172.16.253.118,mweb,vlan interface with ip 172.16.253.113/29 is up,2025-06-19 12:15:20.970428
319,6,10.110.109.42,32,static,172.16.253.118,mweb,vlan interface with ip 172.16.253.113/29 is up,2025-06-19 12:15:21.008423
320,6,10.110.109.48,28,static,172.16.253.126,mweb,vlan interface with ip 172.16.253.121/29 is up,2025-06-19 12:15:21.173011
321,6,10.110.117.16,28,static,172.16.253.118,mweb,vlan interface with ip 172.16.253.113/29 is up,2025-06-19 12:15:21.297052
322,6,10.110.117.32,28,static,172.16.253.126,mweb,vlan interface with ip 172.16.253.121/29 is up,2025-06-19 12:15:21.389727
323,6,10.110.117.40,30,static,172.16.253.118,mweb,vlan interface with ip 172.16.253.113/29 is up,2025-06-19 12:15:21.479909
324,6,10.110.117.48,28,static,172.16.253.126,mweb,vlan interface with ip 172.16.253.121/29 is up,2025-06-19 12:15:21.628854
325,6,10.110.120.0,26,static,172.30.2.169,mweb,vlan interface with ip 172.30.2.174/29 is up,2025-06-19 12:15:21.821052
326,6,10.110.121.0,26,static,172.30.2.169,mweb,vlan interface with ip 172.30.2.174/29 is up,2025-06-19 12:15:21.926318
327,6,10.110.122.0,26,static,172.30.2.169,mweb,vlan interface with ip 172.30.2.174/29 is up,2025-06-19 12:15:22.106228
328,6,10.110.123.0,26,static,172.30.2.169,mweb,vlan interface with ip 172.30.2.174/29 is up,2025-06-19 12:15:22.236222
329,6,10.110.127.160,29,static,172.30.2.169,mweb,vlan interface with ip 172.30.2.174/29 is up,2025-06-19 12:15:22.314218
330,6,10.110.160.34,32,static,172.16.253.30,mweb,vlan interface with ip 172.16.253.25/29 is up,2025-06-19 12:15:22.432498
331,6,10.110.160.50,32,static,172.16.253.30,mweb,vlan interface with ip 172.16.253.25/29 is up,2025-06-19 12:15:22.509652
332,6,10.110.164.34,32,static,172.16.253.30,mweb,vlan interface with ip 172.16.253.25/29 is up,2025-06-19 12:15:22.586721
333,6,10.110.164.50,32,static,172.16.253.30,mweb,vlan interface with ip 172.16.253.25/29 is up,2025-06-19 12:15:22.66028
334,6,10.110.179.0,24,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:22.737798
335,6,10.110.179.1,32,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:22.815564
336,6,10.110.187.0,24,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:22.911227
337,6,10.110.195.0,24,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:23.150668
338,6,10.115.192.128,25,static,172.30.2.169,mweb,vlan interface with ip 172.30.2.174/29 is up,2025-06-19 12:15:23.311248
339,6,10.115.219.0,25,static,172.30.2.169,mweb,vlan interface with ip 172.30.2.174/29 is up,2025-06-19 12:15:23.459882
340,6,10.115.221.0,25,static,172.30.2.169,mweb,vlan interface with ip 172.30.2.174/29 is up,2025-06-19 12:15:23.578509
341,6,10.117.0.0,17,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:23.667435
342,6,10.120.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:23.814669
343,6,10.121.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:23.905754
344,6,10.122.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:24.021365
345,6,10.123.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:24.171715
346,6,10.124.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:24.244453
347,6,10.125.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:24.355135
348,6,10.126.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:24.432535
349,6,10.127.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:24.5561
350,6,10.128.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:24.658767
351,6,10.129.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:24.790831
352,6,10.130.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:24.846967
353,6,10.131.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:24.891041
354,6,10.132.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:24.97595
355,6,10.139.0.0,17,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:25.035253
356,6,10.140.0.0,15,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:25.093425
357,6,10.150.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:25.132262
358,6,10.170.0.0,19,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:25.173715
359,6,10.171.0.0,16,static,172.16.253.102,mweb,vlan interface with ip 172.16.253.97/29 is up,2025-06-19 12:15:25.248366
360,6,10.172.0.128,28,static,172.16.253.102,mweb,vlan interface with ip 172.16.253.97/29 is up,2025-06-19 12:15:25.358096
361,6,10.172.0.144,28,static,172.16.253.94,mweb,vlan interface with ip 172.16.253.89/29 is up,2025-06-19 12:15:25.42894
362,6,10.179.0.0,16,static,172.16.253.134,mweb,vlan interface with ip 172.16.253.129/29 is up,2025-06-19 12:15:25.511172
363,6,10.181.0.0,16,static,172.16.253.94,mweb,vlan interface with ip 172.16.253.89/29 is up,2025-06-19 12:15:25.653977
364,6,10.198.0.0,24,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:25.757934
365,6,10.223.0.0,16,static,172.30.2.169,mweb,vlan interface with ip 172.30.2.174/29 is up,2025-06-19 12:15:25.916679
366,6,10.226.19.0,24,static,172.30.2.169,mweb,vlan interface with ip 172.30.2.174/29 is up,2025-06-19 12:15:26.10181
367,6,10.230.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:26.232259
368,6,10.231.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:26.27535
369,6,10.232.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:26.438181
370,6,10.240.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:26.497292
371,6,10.248.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:26.578859
372,6,10.250.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:26.682027
373,6,10.252.0.0,14,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:26.780955
374,6,10.252.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:26.853598
375,6,10.254.0.0,16,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:26.997963
376,6,10.255.239.0,24,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:27.116438
377,6,78.141.184.180,30,connected,n/a,mweb,vlan interface with ip 78.141.184.182/30 is up,2025-06-19 12:15:27.23901
378,6,78.141.184.192,30,connected,n/a,mweb,vlan interface with ip 78.141.184.194/30 is up,2025-06-19 12:15:27.327951
379,6,100.68.39.192,29,connected,n/a,p,vlan interface with ip 100.68.39.193/29 is up,2025-06-19 12:15:27.431178
380,6,100.68.39.200,29,connected,n/a,p,vlan interface with ip 100.68.39.201/29 is up,2025-06-19 12:15:27.694638
381,6,100.68.167.192,29,connected,n/a,t,vlan interface with ip 100.68.167.193/29 is up,2025-06-19 12:15:27.832472
382,6,100.68.167.200,29,connected,n/a,t,vlan interface with ip 100.68.167.201/29 is up,2025-06-19 12:15:27.957443
383,6,107.183.64.0,24,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:28.085985
384,6,107.183.65.0,25,static,172.16.253.38,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:28.267317
385,6,172.16.1.0,29,connected,n/a,npu,physical interface is up,2025-06-19 12:15:28.419231
386,6,172.16.253.24,29,connected,n/a,mweb,vlan interface with ip 172.16.253.25/29 is up,2025-06-19 12:15:28.529025
387,6,172.16.253.32,29,connected,n/a,mweb,vlan interface with ip 172.16.253.33/29 is up,2025-06-19 12:15:28.62911
388,6,172.16.253.88,29,connected,n/a,mweb,vlan interface with ip 172.16.253.89/29 is up,2025-06-19 12:15:28.720612
389,6,172.16.253.96,29,connected,n/a,mweb,vlan interface with ip 172.16.253.97/29 is up,2025-06-19 12:15:28.786448
390,6,172.16.253.112,29,connected,n/a,mweb,vlan interface with ip 172.16.253.113/29 is up,2025-06-19 12:15:28.870219
391,6,172.16.253.120,29,connected,n/a,mweb,vlan interface with ip 172.16.253.121/29 is up,2025-06-19 12:15:28.944946
392,6,172.16.253.128,29,connected,n/a,mweb,vlan interface with ip 172.16.253.129/29 is up,2025-06-19 12:15:29.197185
393,6,172.16.253.136,29,connected,n/a,dns,vlan interface with ip 172.16.253.137/29 is up,2025-06-19 12:15:29.297093
394,6,172.27.37.0,26,static,172.30.2.169,mweb,vlan interface with ip 172.30.2.174/29 is up,2025-06-19 12:15:29.395842
395,6,172.27.37.64,26,static,172.30.2.169,mweb,vlan interface with ip 172.30.2.174/29 is up,2025-06-19 12:15:29.495347
